mac_usr,avg_monthly_conections,[0:00-3:59](%),[4:00-7:59](%),[8:00-11:59](%),[12:00-15:59](%),[16:00-19:59](%),[20:00-23:59](%),diversidad,cant_conexiones
90:00:DB:3C:CC:57,11.0,0.0,0.0,27.2727272727,27.2727272727,45.4545454545,0.0,0.25,14
2C:BE:08:D4:72:53,11.0,0.0,0.0,18.1818181818,9.09090909091,54.5454545455,18.1818181818,0.5,14
B0:E0:3C:68:83:63,11.0,0.0,0.0,27.2727272727,54.5454545455,18.1818181818,0.0,0.25,11
30:10:E4:19:76:EE,11.0,100.0,9.09090909091,27.2727272727,18.1818181818,45.4545454545,0.0,0.388888888889,12
0C:77:1A:18:EC:4C,11.0,0.0,0.0,18.1818181818,9.09090909091,36.3636363636,18.1818181818,0.488095238095,14
30:3A:64:3A:70:9B,11.0,0.0,0.0,9.09090909091,63.6363636364,27.2727272727,0.0,0.25,11
B4:30:52:31:F1:18,11.0,0.0,0.0,0.0,0.0,72.7272727273,27.2727272727,0.25,11
B4:30:52:41:79:8E,11.0,0.0,0.0,18.1818181818,27.2727272727,54.5454545455,0.0,0.25,11
C0:64:C6:1D:4B:9C,11.0,0.0,0.0,45.4545454545,45.4545454545,9.09090909091,0.0,0.25,11
30:75:12:EE:04:C4,11.0,0.0,0.0,18.1818181818,36.3636363636,45.4545454545,0.0,0.25,11
30:A8:DB:32:CE:13,11.0,0.0,0.0,9.09090909091,18.1818181818,45.4545454545,27.2727272727,0.25,17
30:A8:DB:B1:F9:D8,11.0,0.0,18.1818181818,18.1818181818,18.1818181818,18.1818181818,18.1818181818,0.25,38
30:A8:DB:DA:DE:FF,11.0,0.0,0.0,27.2727272727,45.4545454545,27.2727272727,0.0,0.25,13
B4:3A:28:8A:97:E4,11.0,0.0,0.0,18.1818181818,27.2727272727,27.2727272727,27.2727272727,0.25,11
F0:F6:1C:29:E1:EE,11.0,0.0,0.0,36.3636363636,54.5454545455,9.09090909091,0.0,0.25,21
B4:3A:28:94:A9:AC,11.0,0.0,0.0,45.4545454545,45.4545454545,9.09090909091,0.0,0.5,13
EC:1F:72:3B:1C:0C,11.0,0.0,0.0,0.0,36.3636363636,27.2727272727,36.3636363636,0.388888888889,12
8C:29:37:35:88:1C,11.0,0.0,0.0,0.0,0.0,0.0,18.1818181818,0.25,11
34:14:5F:32:39:61,11.0,0.0,0.0,27.2727272727,36.3636363636,36.3636363636,0.0,0.25,11
8C:29:37:15:C6:B8,11.0,0.0,0.0,63.6363636364,18.1818181818,9.09090909091,9.09090909091,0.25,11
34:23:87:19:C4:B5,11.0,0.0,0.0,36.3636363636,27.2727272727,27.2727272727,9.09090909091,0.25,20
8C:18:D9:A6:4F:C5,11.0,0.0,18.1818181818,18.1818181818,9.09090909091,54.5454545455,0.0,0.25,11
34:23:BA:97:C4:A2,11.0,0.0,9.09090909091,36.3636363636,27.2727272727,18.1818181818,9.09090909091,0.25,11
34:23:BA:C3:C4:CF,11.0,0.0,0.0,27.2727272727,54.5454545455,18.1818181818,0.0,0.25,11
88:9B:39:4A:16:74,11.0,0.0,0.0,45.4545454545,27.2727272727,27.2727272727,0.0,0.388888888889,12
88:9B:39:14:F2:4F,11.0,0.0,0.0,18.1818181818,9.09090909091,27.2727272727,36.3636363636,0.25,11
E8:92:A4:8E:C6:6D,11.0,0.0,0.0,45.4545454545,45.4545454545,9.09090909091,0.0,0.5,13
34:4D:F7:93:CD:D7,11.0,0.0,9.09090909091,18.1818181818,27.2727272727,18.1818181818,27.2727272727,0.25,32
34:A3:95:91:07:CD,11.0,0.0,0.0,0.0,27.2727272727,72.7272727273,0.0,0.25,11
F0:27:65:2B:A5:05,11.0,0.0,0.0,27.2727272727,9.09090909091,0.0,63.6363636364,0.25,13
F0:27:65:58:C9:EE,11.0,0.0,0.0,27.2727272727,18.1818181818,27.2727272727,18.1818181818,0.25,16
2C:AE:2B:55:B5:1C,11.0,0.0,9.09090909091,54.5454545455,18.1818181818,18.1818181818,0.0,0.25,11
90:60:F1:37:55:6F,11.0,100.0,0.0,36.3636363636,36.3636363636,27.2727272727,0.0,0.25,11
24:A2:E1:9A:0B:53,11.0,0.0,27.2727272727,9.09090909091,27.2727272727,0.0,0.0,0.25,11
94:D8:59:DB:CD:03,11.0,0.0,0.0,27.2727272727,45.4545454545,27.2727272727,0.0,0.25,11
24:A2:E1:E2:9F:E8,11.0,10.7142857143,0.0,0.0,54.5454545455,18.1818181818,27.2727272727,0.25,11
24:AB:81:59:F0:4D,11.0,0.0,0.0,9.09090909091,27.2727272727,18.1818181818,27.2727272727,0.25,11
F0:DC:E2:5E:58:6C,11.0,0.0,0.0,9.09090909091,54.5454545455,36.3636363636,0.0,0.25,11
94:B1:0A:2E:0E:5B,11.0,0.0,0.0,27.2727272727,54.5454545455,18.1818181818,0.0,0.25,35
24:E3:14:5D:BB:10,11.0,0.0,0.0,18.1818181818,54.5454545455,27.2727272727,0.0,0.25,18
F0:DB:E2:B9:D7:C4,11.0,0.0,0.0,27.2727272727,36.3636363636,18.1818181818,18.1818181818,0.25,11
F0:DB:E2:69:CE:CB,11.0,0.0,0.0,54.5454545455,27.2727272727,18.1818181818,0.0,0.607142857143,14
24:E3:14:70:64:C7,11.0,0.0,0.0,27.2727272727,63.6363636364,9.09090909091,0.0,0.388888888889,12
24:E3:14:84:FF:1C,11.0,0.0,0.0,72.7272727273,18.1818181818,9.09090909091,0.0,0.25,11
94:01:C2:BC:F1:B5,11.0,0.0,0.0,18.1818181818,36.3636363636,45.4545454545,0.0,0.25,11
B0:9F:BA:1A:AE:9E,11.0,0.0,0.0,0.0,0.0,27.2727272727,72.7272727273,0.25,11
F0:CB:A1:B0:55:EE,11.0,0.0,0.0,9.09090909091,27.2727272727,54.5454545455,9.09090909091,0.25,11
28:5A:EB:08:49:1A,11.0,0.0,0.0,45.4545454545,45.4545454545,9.09090909091,0.0,0.25,11
28:5A:EB:40:B9:4E,11.0,0.0,0.0,0.0,54.5454545455,45.4545454545,0.0,0.25,11
00:19:7E:39:5B:5C,11.0,0.0,0.0,9.09090909091,18.1818181818,72.7272727273,0.0,0.25,13
28:5A:EB:CC:5F:75,11.0,0.0,0.0,9.09090909091,36.3636363636,18.1818181818,36.3636363636,0.25,11
28:A0:2B:77:F2:27,11.0,0.0,0.0,27.2727272727,63.6363636364,9.09090909091,0.0,0.25,11
28:B2:BD:11:A5:08,11.0,0.0,0.0,54.5454545455,27.2727272727,18.1818181818,0.0,0.25,11
90:8D:6C:B8:72:51,11.0,0.0,0.0,45.4545454545,27.2727272727,18.1818181818,9.09090909091,0.25,12
28:E1:4C:EA:90:51,11.0,0.0,0.0,27.2727272727,27.2727272727,45.4545454545,0.0,0.309523809524,28
90:72:40:8E:AA:A6,11.0,0.0,0.0,9.09090909091,72.7272727273,9.09090909091,9.09090909091,0.25,11
90:67:1C:DF:98:46,11.0,100.0,18.1818181818,9.09090909091,18.1818181818,18.1818181818,18.1818181818,0.25,51
28:E3:47:D8:A4:E4,11.0,0.0,0.0,0.0,45.4545454545,36.3636363636,18.1818181818,0.25,11
90:67:1C:10:A8:E6,11.0,0.0,0.0,18.1818181818,9.09090909091,72.7272727273,0.0,0.25,11
2C:1F:23:D1:F9:8D,11.0,0.0,0.0,0.0,9.09090909091,72.7272727273,18.1818181818,0.25,11
2C:29:97:0C:D7:8C,11.0,0.0,9.09090909091,54.5454545455,18.1818181818,18.1818181818,0.0,0.549145299145,78
2C:54:CF:AC:AE:64,11.0,0.0,0.0,9.09090909091,36.3636363636,45.4545454545,9.09090909091,0.25,11
48:D7:05:61:91:78,11.0,0.0,0.0,36.3636363636,36.3636363636,27.2727272727,0.0,0.25,11
E4:F8:EF:2F:00:AD,11.0,0.0,0.0,9.09090909091,36.3636363636,36.3636363636,18.1818181818,0.25,11
5C:95:AE:49:26:06,11.0,0.0,0.0,45.4545454545,27.2727272727,27.2727272727,0.0,0.25,57
5C:0A:5B:C6:96:91,11.0,0.0,36.3636363636,0.0,0.0,0.0,54.5454545455,0.25,11
78:31:C1:49:9B:D9,11.0,0.0,0.0,0.0,72.7272727273,27.2727272727,0.0,0.25,11
58:2A:F7:83:AC:02,11.0,0.0,0.0,45.4545454545,45.4545454545,0.0,9.09090909091,0.25,11
D0:87:E2:3E:E3:26,11.0,0.0,0.0,36.3636363636,45.4545454545,18.1818181818,0.0,0.25,11
00:0C:E7:10:2E:B4,11.0,0.0,0.0,0.0,0.0,9.09090909091,90.9090909091,0.25,31
08:70:45:A7:5B:A5,11.0,0.0,0.0,0.0,18.1818181818,36.3636363636,45.4545454545,0.378205128205,13
58:A2:B5:86:00:F6,11.0,0.0,0.0,0.0,45.4545454545,54.5454545455,0.0,0.25,11
74:DE:2B:01:7D:5D,11.0,100.0,0.0,72.7272727273,18.1818181818,9.09090909091,0.0,0.25,20
74:81:14:81:79:7F,11.0,0.0,0.0,54.5454545455,27.2727272727,18.1818181818,0.0,0.25,11
08:3D:88:FF:E2:FB,11.0,16.6666666667,0.0,27.2727272727,27.2727272727,45.4545454545,0.0,0.25,11
C4:07:2F:3A:11:C2,11.0,0.0,0.0,0.0,27.2727272727,54.5454545455,18.1818181818,0.25,11
5C:3C:27:D9:AB:18,11.0,0.0,0.0,45.4545454545,36.3636363636,9.09090909091,0.0,0.25,12
00:0A:F5:FD:CF:00,11.0,0.0,0.0,9.09090909091,45.4545454545,27.2727272727,18.1818181818,0.25,14
C4:88:E5:2B:5E:87,11.0,0.0,0.0,9.09090909091,18.1818181818,27.2727272727,9.09090909091,0.25,15
70:81:EB:C3:B9:8D,11.0,0.0,0.0,9.09090909091,45.4545454545,18.1818181818,27.2727272727,0.25,13
70:48:0F:84:C5:D5,11.0,0.0,0.0,100.0,0.0,0.0,0.0,0.25,11
C4:9A:02:75:24:06,11.0,0.0,0.0,18.1818181818,54.5454545455,18.1818181818,9.09090909091,0.25,11
5C:97:F3:4F:16:FE,11.0,0.0,0.0,45.4545454545,27.2727272727,27.2727272727,0.0,0.25,11
C4:9A:02:75:B7:65,11.0,0.0,0.0,36.3636363636,45.4545454545,18.1818181818,0.0,0.25,48
D0:87:E2:B5:57:CB,11.0,0.0,0.0,18.1818181818,36.3636363636,27.2727272727,18.1818181818,0.25,11
54:CE:97:F1:4E:20,11.0,0.0,0.0,0.0,0.0,36.3636363636,63.6363636364,0.25,11
04:1B:BA:80:EA:AD,11.0,0.0,0.0,18.1818181818,18.1818181818,45.4545454545,18.1818181818,0.25,12
78:40:E4:A5:EC:41,11.0,0.0,9.09090909091,18.1818181818,36.3636363636,27.2727272727,9.09090909091,0.25,13
78:4B:87:78:E2:72,11.0,0.0,0.0,18.1818181818,36.3636363636,45.4545454545,0.0,0.25,11
78:4B:87:5D:07:DC,11.0,0.0,0.0,18.1818181818,72.7272727273,0.0,9.09090909091,0.25,11
78:4B:87:48:5E:72,11.0,0.0,0.0,18.1818181818,45.4545454545,36.3636363636,0.0,0.25,11
50:C8:E5:86:F4:8C,11.0,0.0,0.0,18.1818181818,27.2727272727,45.4545454545,9.09090909091,0.25,11
00:0C:E7:14:35:92,11.0,0.0,0.0,18.1818181818,18.1818181818,18.1818181818,36.3636363636,0.5,19
50:C8:E5:EB:3E:1D,11.0,0.0,0.0,0.0,0.0,90.9090909091,9.09090909091,0.25,11
D0:E1:40:9A:3A:DC,11.0,0.0,0.0,36.3636363636,18.1818181818,45.4545454545,0.0,0.25,11
78:40:E4:E3:4D:32,11.0,0.0,0.0,18.1818181818,27.2727272727,36.3636363636,18.1818181818,0.25,55
D0:A6:37:CC:63:BB,11.0,0.0,0.0,54.5454545455,45.4545454545,0.0,0.0,0.388888888889,12
C4:07:2F:20:23:F2,11.0,0.0,9.09090909091,18.1818181818,36.3636363636,36.3636363636,0.0,0.25,11
54:26:96:39:22:24,11.0,0.0,0.0,18.1818181818,18.1818181818,9.09090909091,36.3636363636,0.25,13
D0:A6:37:C9:5C:53,11.0,0.0,0.0,9.09090909091,9.09090909091,36.3636363636,45.4545454545,0.25,15
54:40:AD:BD:B6:5C,11.0,0.0,0.0,9.09090909091,36.3636363636,27.2727272727,18.1818181818,0.25,11
54:44:08:A7:1D:A4,11.0,0.0,0.0,27.2727272727,18.1818181818,0.0,27.2727272727,0.25,17
78:3A:84:01:EB:BB,11.0,0.0,9.09090909091,18.1818181818,27.2727272727,27.2727272727,18.1818181818,0.342592592593,18
54:9F:13:6C:EA:B4,11.0,0.0,0.0,18.1818181818,18.1818181818,63.6363636364,0.0,0.25,17
D0:A6:37:61:7F:EF,11.0,0.0,9.09090909091,18.1818181818,63.6363636364,9.09090909091,0.0,0.5,15
54:9F:13:E6:55:25,11.0,0.0,0.0,9.09090909091,9.09090909091,63.6363636364,18.1818181818,0.25,11
5C:F8:A1:E0:C6:CA,11.0,0.0,18.1818181818,9.09090909091,27.2727272727,27.2727272727,9.09090909091,0.25,41
60:03:08:11:D3:2D,11.0,0.0,0.0,36.3636363636,36.3636363636,27.2727272727,0.0,0.25,11
08:37:3D:66:58:C2,11.0,0.0,0.0,36.3636363636,45.4545454545,18.1818181818,0.0,0.25,18
CC:20:E8:19:06:C0,11.0,0.0,0.0,18.1818181818,27.2727272727,18.1818181818,36.3636363636,0.25,13
CC:29:F5:42:F1:1F,11.0,0.0,0.0,0.0,27.2727272727,72.7272727273,0.0,0.388888888889,12
6C:40:08:51:A4:C9,11.0,100.0,0.0,36.3636363636,36.3636363636,18.1818181818,9.09090909091,0.25,11
6C:40:08:35:C1:64,11.0,0.0,0.0,0.0,0.0,0.0,45.4545454545,0.25,11
CC:25:EF:8B:02:E3,11.0,0.0,0.0,0.0,0.0,9.09090909091,90.9090909091,0.25,11
64:A6:51:42:B4:5C,11.0,0.0,54.5454545455,0.0,0.0,0.0,9.09090909091,0.25,11
64:B8:53:92:93:DF,11.0,0.0,0.0,18.1818181818,27.2727272727,36.3636363636,18.1818181818,0.25,11
CC:20:E8:AF:CD:B2,11.0,0.0,0.0,9.09090909091,72.7272727273,18.1818181818,0.0,0.25,11
CC:20:E8:26:BB:28,11.0,16.6666666667,0.0,0.0,54.5454545455,45.4545454545,0.0,0.5,14
CC:08:E0:87:AF:D8,11.0,0.0,9.09090909091,36.3636363636,36.3636363636,18.1818181818,0.0,0.25,11
60:03:08:A6:A4:EE,11.0,0.0,0.0,36.3636363636,36.3636363636,27.2727272727,0.0,0.5,14
C8:E0:EB:E6:5E:C7,11.0,33.3333333333,0.0,9.09090909091,45.4545454545,45.4545454545,0.0,0.388888888889,12
68:09:27:BF:69:9D,11.0,100.0,0.0,81.8181818182,18.1818181818,0.0,0.0,0.25,11
C8:E0:EB:64:AB:D4,11.0,0.0,18.1818181818,0.0,45.4545454545,18.1818181818,18.1818181818,0.5,14
68:94:23:03:82:3B,11.0,0.0,0.0,36.3636363636,27.2727272727,18.1818181818,18.1818181818,0.25,16
68:D9:3C:25:F6:70,11.0,0.0,0.0,18.1818181818,36.3636363636,36.3636363636,9.09090909091,0.25,11
68:D9:3C:05:7A:D3,11.0,100.0,0.0,0.0,18.1818181818,81.8181818182,0.0,0.25,11
68:9C:70:97:61:7D,11.0,100.0,0.0,36.3636363636,45.4545454545,18.1818181818,0.0,0.25,11
C8:A8:23:D5:C8:85,11.0,0.0,36.3636363636,0.0,0.0,0.0,0.0,0.25,11
6C:40:08:94:57:1C,11.0,0.0,0.0,27.2727272727,36.3636363636,36.3636363636,0.0,0.25,11
64:89:9A:8A:2A:14,11.0,0.0,0.0,27.2727272727,36.3636363636,36.3636363636,0.0,0.25,36
64:76:BA:9F:5D:76,11.0,100.0,0.0,9.09090909091,45.4545454545,36.3636363636,9.09090909091,0.25,11
64:76:BA:0E:93:A0,11.0,0.0,0.0,9.09090909091,0.0,63.6363636364,27.2727272727,0.25,11
C8:14:79:66:76:21,11.0,100.0,0.0,36.3636363636,45.4545454545,18.1818181818,0.0,0.25,36
C8:14:79:A7:92:13,11.0,100.0,0.0,36.3636363636,45.4545454545,18.1818181818,0.0,0.25,13
60:72:0D:39:1E:A0,11.0,0.0,0.0,9.09090909091,27.2727272727,45.4545454545,18.1818181818,0.25,20
60:8F:5C:47:1E:85,11.0,0.0,0.0,27.2727272727,27.2727272727,18.1818181818,18.1818181818,0.25,22
60:A3:7D:B4:BE:D6,11.0,0.0,18.1818181818,36.3636363636,27.2727272727,18.1818181818,0.0,0.25,11
CC:A2:23:26:40:C2,11.0,0.0,0.0,0.0,54.5454545455,27.2727272727,18.1818181818,0.25,11
60:AF:6D:AD:64:82,11.0,0.0,0.0,0.0,9.09090909091,45.4545454545,36.3636363636,0.25,11
70:14:A6:59:E2:F3,11.0,0.0,0.0,9.09090909091,54.5454545455,18.1818181818,9.09090909091,0.442307692308,26
70:14:A6:41:21:8D,11.0,0.0,0.0,18.1818181818,9.09090909091,36.3636363636,36.3636363636,0.25,11
70:14:A6:06:D7:FA,11.0,0.0,0.0,27.2727272727,18.1818181818,54.5454545455,0.0,0.25,11
C8:1E:E7:22:66:86,11.0,0.0,18.1818181818,0.0,0.0,9.09090909091,27.2727272727,0.25,11
CC:3A:61:75:28:D6,11.0,0.0,0.0,0.0,45.4545454545,18.1818181818,36.3636363636,0.472222222222,15
6C:94:F8:59:35:CE,11.0,100.0,0.0,45.4545454545,54.5454545455,0.0,0.0,0.25,11
6C:94:F8:02:C3:18,11.0,0.0,0.0,0.0,18.1818181818,81.8181818182,0.0,0.25,11
6C:8D:C1:AD:9D:BF,11.0,0.0,0.0,0.0,36.3636363636,45.4545454545,18.1818181818,0.5,14
60:FA:CD:A0:83:1E,11.0,0.0,0.0,18.1818181818,72.7272727273,9.09090909091,0.0,0.25,11
6C:72:E7:55:78:91,11.0,0.0,0.0,45.4545454545,18.1818181818,36.3636363636,0.0,0.388888888889,12
78:4B:87:7F:6E:56,11.0,0.0,0.0,45.4545454545,27.2727272727,27.2727272727,0.0,0.25,11
5C:97:F3:3D:0F:BB,11.0,0.0,0.0,0.0,36.3636363636,63.6363636364,0.0,0.25,11
D8:1D:72:C2:E1:5E,11.0,0.0,9.09090909091,63.6363636364,18.1818181818,9.09090909091,0.0,0.25,11
4C:BB:58:11:0D:FA,11.0,0.0,9.09090909091,9.09090909091,18.1818181818,45.4545454545,18.1818181818,0.25,19
4C:BB:58:8E:4C:2A,11.0,0.0,0.0,45.4545454545,27.2727272727,27.2727272727,0.0,0.25,11
4C:8D:79:AF:F8:33,11.0,0.0,0.0,0.0,27.2727272727,54.5454545455,18.1818181818,0.25,11
00:0C:E7:16:39:E4,11.0,0.0,0.0,9.09090909091,27.2727272727,45.4545454545,9.09090909091,0.25,19
4C:66:41:44:FB:8A,11.0,0.0,0.0,27.2727272727,54.5454545455,18.1818181818,0.0,0.25,11
4C:7C:5F:88:5A:CD,11.0,0.0,0.0,18.1818181818,18.1818181818,63.6363636364,0.0,0.348039215686,17
4C:7F:62:29:7D:B4,11.0,0.0,0.0,0.0,27.2727272727,54.5454545455,18.1818181818,0.25,14
78:A8:73:D7:C4:95,11.0,100.0,0.0,18.1818181818,0.0,54.5454545455,27.2727272727,0.25,11
D8:BB:2C:7C:B3:F0,11.0,0.0,36.3636363636,0.0,0.0,9.09090909091,36.3636363636,0.25,15
00:0C:E7:16:3C:48,11.0,0.0,0.0,27.2727272727,36.3636363636,36.3636363636,0.0,0.25,21
4C:7C:5F:38:EC:F3,11.0,0.0,0.0,27.2727272727,54.5454545455,18.1818181818,0.0,0.25,11
C0:9F:42:BA:D5:E6,11.0,0.0,0.0,18.1818181818,18.1818181818,18.1818181818,27.2727272727,0.378205128205,26
78:A3:E4:73:30:B0,11.0,0.0,0.0,0.0,18.1818181818,27.2727272727,54.5454545455,0.25,28
D8:3C:69:C7:FF:19,11.0,0.0,0.0,18.1818181818,27.2727272727,54.5454545455,0.0,0.25,11
60:03:08:A3:A5:44,10.0,0.0,0.0,40.0,50.0,10.0,0.0,0.401515151515,11
BC:F5:AC:D2:0B:FE,10.0,0.0,0.0,0.0,40.0,30.0,30.0,0.25,10
70:3E:AC:4C:1A:93,10.0,0.0,0.0,0.0,0.0,10.0,50.0,0.401515151515,11
60:03:08:A2:45:96,10.0,0.0,0.0,30.0,60.0,10.0,0.0,0.25,10
90:72:40:EF:EF:68,10.0,0.0,0.0,50.0,30.0,20.0,0.0,0.5,12
28:E1:4C:F2:8D:3B,10.0,0.0,0.0,10.0,10.0,70.0,10.0,0.25,10
D8:9E:3F:AE:07:72,10.0,0.0,0.0,30.0,70.0,0.0,0.0,0.25,10
F0:72:8C:AF:5F:06,10.0,0.0,0.0,50.0,50.0,0.0,0.0,0.25,10
F0:99:BF:16:0B:1B,10.0,0.0,0.0,0.0,0.0,10.0,70.0,0.25,12
90:67:1C:4C:80:F3,10.0,0.0,0.0,10.0,20.0,50.0,20.0,0.25,29
48:5A:3F:71:D1:96,10.0,0.0,0.0,20.0,80.0,0.0,0.0,0.25,10
28:E3:47:E6:FA:2B,10.0,50.0,0.0,40.0,20.0,30.0,10.0,0.25,10
78:C3:E9:13:78:DC,10.0,0.0,10.0,30.0,30.0,30.0,0.0,0.25,19
5C:F9:38:E0:BA:C1,10.0,0.0,0.0,30.0,20.0,40.0,10.0,0.25,15
B0:C5:59:DC:68:3B,10.0,0.0,0.0,10.0,30.0,30.0,30.0,0.25,13
90:60:F1:14:73:F4,10.0,0.0,10.0,30.0,40.0,20.0,0.0,0.25,10
2C:54:CF:CD:38:7B,10.0,0.0,0.0,30.0,50.0,20.0,0.0,0.401515151515,11
2C:5A:05:0D:17:18,10.0,0.0,0.0,10.0,60.0,30.0,0.0,0.25,10
2C:8A:72:86:6B:42,10.0,0.0,10.0,10.0,40.0,40.0,0.0,0.25,10
2C:AE:2B:72:77:D1,10.0,0.0,0.0,10.0,30.0,60.0,0.0,0.25,10
D8:9E:3F:0D:9D:A3,10.0,0.0,0.0,40.0,10.0,40.0,10.0,0.401515151515,11
2C:AE:2B:A6:60:C7,10.0,0.0,0.0,10.0,40.0,50.0,0.0,0.25,10
90:18:7C:6A:B9:53,10.0,0.0,0.0,30.0,20.0,40.0,10.0,0.25,10
28:6A:BA:1A:52:57,10.0,0.0,0.0,0.0,30.0,50.0,20.0,0.25,10
BC:B3:08:B2:4B:CF,10.0,0.0,0.0,20.0,20.0,50.0,10.0,0.25,10
F0:99:BF:16:95:D6,10.0,0.0,0.0,0.0,0.0,100.0,0.0,0.25,10
CC:C3:EA:9C:D4:78,10.0,0.0,10.0,20.0,20.0,20.0,30.0,0.612612612613,74
F0:F6:1C:65:A9:F0,10.0,0.0,0.0,0.0,0.0,0.0,60.0,0.401515151515,11
C0:11:73:80:A3:D7,10.0,0.0,0.0,20.0,40.0,40.0,0.0,0.25,16
94:DB:C9:B4:11:BF,10.0,0.0,0.0,40.0,30.0,20.0,10.0,0.25,10
60:AF:6D:9A:8D:AA,10.0,0.0,0.0,0.0,40.0,40.0,20.0,0.25,12
60:AF:6D:3F:31:FD,10.0,0.0,0.0,50.0,40.0,10.0,0.0,0.25,10
B0:47:BF:91:32:F3,10.0,0.0,0.0,20.0,30.0,20.0,30.0,0.25,10
CC:A2:23:B9:BE:4F,10.0,0.0,0.0,70.0,20.0,10.0,0.0,0.25,10
24:E3:14:69:13:F6,10.0,0.0,0.0,0.0,50.0,50.0,0.0,0.25,10
00:08:22:2E:E4:FC,10.0,0.0,20.0,10.0,60.0,10.0,0.0,0.25,12
24:E3:14:70:1F:68,10.0,0.0,0.0,0.0,30.0,60.0,10.0,0.25,10
24:E3:14:90:4F:02,10.0,0.0,0.0,0.0,20.0,50.0,30.0,0.25,10
24:EC:99:39:9F:B9,10.0,0.0,0.0,10.0,10.0,50.0,30.0,0.25,10
F0:D1:A9:96:51:72,10.0,0.0,0.0,0.0,50.0,50.0,0.0,0.25,10
60:6C:66:04:DD:55,10.0,0.0,0.0,50.0,30.0,20.0,0.0,0.5,12
CC:D2:9B:D8:F6:29,10.0,0.0,0.0,10.0,40.0,30.0,20.0,0.25,10
28:5A:EB:00:56:20,10.0,0.0,0.0,0.0,0.0,40.0,60.0,0.25,10
90:FD:61:E0:DA:36,10.0,0.0,0.0,20.0,50.0,30.0,0.0,0.25,10
CC:FA:00:A2:67:68,10.0,0.0,0.0,20.0,40.0,40.0,0.0,0.25,10
B0:9F:BA:6A:36:77,10.0,0.0,0.0,40.0,20.0,30.0,10.0,0.25,10
90:FD:61:C9:98:64,10.0,0.0,0.0,20.0,0.0,20.0,60.0,0.25,10
F0:C1:F1:6D:98:2C,10.0,0.0,0.0,20.0,10.0,50.0,20.0,0.25,10
CC:FA:00:A5:A1:CD,10.0,0.0,10.0,50.0,20.0,0.0,20.0,0.25,10
90:00:DB:30:7F:C7,10.0,0.0,0.0,20.0,20.0,50.0,10.0,0.25,14
F0:99:BF:26:FF:F3,10.0,0.0,0.0,10.0,60.0,30.0,0.0,0.401515151515,11
28:5A:EB:B4:17:E5,10.0,100.0,0.0,50.0,20.0,30.0,0.0,0.25,10
28:5A:EB:B4:21:A6,10.0,50.0,0.0,30.0,30.0,20.0,20.0,0.25,10
90:18:7C:0B:10:7F,10.0,0.0,0.0,30.0,50.0,20.0,0.0,0.401515151515,11
F0:24:75:A8:6D:C7,10.0,0.0,0.0,20.0,20.0,60.0,0.0,0.5,12
5C:E0:C5:56:92:35,10.0,0.0,0.0,20.0,70.0,10.0,0.0,0.25,10
88:C9:D0:BF:21:04,10.0,0.0,0.0,30.0,20.0,30.0,10.0,0.25,15
5C:8D:4E:8D:D8:AA,10.0,17.6470588235,0.0,0.0,0.0,70.0,30.0,0.25,10
8C:29:37:EA:4E:0A,10.0,0.0,0.0,50.0,40.0,10.0,0.0,0.25,10
4C:8D:79:A9:96:79,10.0,0.0,10.0,20.0,20.0,30.0,20.0,0.25,10
34:12:98:E2:51:E3,10.0,0.0,0.0,60.0,30.0,10.0,0.0,0.401515151515,11
74:5C:9F:38:51:29,10.0,50.0,0.0,60.0,30.0,10.0,0.0,0.25,10
B4:6D:83:2A:54:8B,10.0,0.0,0.0,40.0,50.0,10.0,0.0,0.25,10
88:CB:87:0D:65:4A,10.0,0.0,0.0,0.0,10.0,30.0,50.0,0.25,10
C4:62:EA:76:3C:D7,10.0,0.0,10.0,20.0,20.0,50.0,0.0,0.25,10
88:C9:D0:EE:93:17,10.0,0.0,0.0,10.0,80.0,10.0,0.0,0.25,27
34:31:11:D0:7C:21,10.0,0.0,0.0,10.0,30.0,60.0,0.0,0.25,12
34:31:11:E1:4E:D7,10.0,0.0,0.0,0.0,20.0,70.0,10.0,0.5,15
C4:62:EA:13:54:1B,10.0,20.0,20.0,0.0,20.0,0.0,20.0,0.25,10
E8:B4:C8:F0:15:8D,10.0,0.0,0.0,20.0,80.0,0.0,0.0,0.25,95
7C:C5:37:50:61:B9,10.0,0.0,0.0,0.0,20.0,40.0,40.0,0.25,10
D0:22:BE:ED:00:E0,10.0,0.0,0.0,40.0,20.0,30.0,10.0,0.25,10
E8:92:A4:91:B1:5F,10.0,0.0,0.0,30.0,20.0,20.0,30.0,0.25,14
C4:50:06:F4:0F:56,10.0,0.0,0.0,10.0,30.0,50.0,10.0,0.25,12
B4:8B:19:9A:2E:D0,10.0,0.0,0.0,100.0,0.0,0.0,0.0,0.25,10
88:53:95:D5:67:3B,10.0,0.0,0.0,40.0,20.0,10.0,30.0,0.25,14
58:F1:02:82:2F:7D,10.0,0.0,0.0,10.0,20.0,40.0,30.0,0.25,13
B4:8B:19:BD:95:7F,10.0,0.0,0.0,50.0,20.0,30.0,0.0,0.5,13
E8:80:2E:CF:1C:70,10.0,0.0,0.0,20.0,50.0,30.0,0.0,0.25,13
88:53:95:47:60:F4,10.0,0.0,0.0,0.0,0.0,10.0,60.0,0.72619047619,14
