mac_usr,avg_monthly_conections,[0:00-3:59](%),[4:00-7:59](%),[8:00-11:59](%),[12:00-15:59](%),[16:00-19:59](%),[20:00-23:59](%),diversidad,cant_conexiones
68:A8:6D:81:FC:43,3.0,100.0,0.0,0.0,33.3333333333,33.3333333333,33.3333333333,0.25,4
00:09:22:FE:8A:12,3.0,0.0,0.0,0.0,33.3333333333,66.6666666667,0.0,0.25,3
F0:27:65:27:AF:DB,3.0,50.0,0.0,0.0,33.3333333333,66.6666666667,0.0,0.25,3
84:38:38:0F:37:04,3.0,0.0,0.0,0.0,66.6666666667,33.3333333333,0.0,0.25,5
00:F4:6F:53:BD:E6,3.0,0.0,0.0,33.3333333333,0.0,66.6666666667,0.0,0.25,5
A4:17:31:E5:62:C5,3.0,100.0,0.0,0.0,33.3333333333,66.6666666667,0.0,0.25,3
A4:31:35:A1:02:C2,3.0,0.0,0.0,33.3333333333,66.6666666667,0.0,0.0,0.25,4
F0:27:65:81:07:2E,3.0,100.0,0.0,0.0,66.6666666667,0.0,33.3333333333,0.25,3
70:AA:B2:5F:CE:9F,3.0,0.0,0.0,0.0,0.0,0.0,66.6666666667,0.25,3
70:AA:B2:94:46:F2,3.0,0.0,0.0,0.0,33.3333333333,66.6666666667,0.0,0.25,4
70:D4:F2:0E:92:F3,3.0,0.0,0.0,0.0,66.6666666667,0.0,33.3333333333,0.25,4
04:A8:2A:81:8C:2D,3.0,0.0,0.0,0.0,100.0,0.0,0.0,0.25,3
F0:27:65:8B:FB:AC,3.0,0.0,0.0,0.0,0.0,33.3333333333,66.6666666667,0.25,4
F0:27:65:13:AD:DF,3.0,0.0,0.0,0.0,0.0,66.6666666667,33.3333333333,0.25,3
68:48:98:34:0F:0C,3.0,0.0,0.0,0.0,66.6666666667,0.0,33.3333333333,0.25,4
68:48:98:31:17:6A,3.0,0.0,0.0,0.0,33.3333333333,33.3333333333,33.3333333333,0.25,4
70:D4:F2:E4:77:82,3.0,0.0,0.0,0.0,33.3333333333,66.6666666667,0.0,0.25,3
04:F7:E4:96:87:DD,3.0,0.0,0.0,0.0,0.0,66.6666666667,33.3333333333,0.25,3
F0:25:B7:FF:A2:CA,3.0,40.0,0.0,0.0,33.3333333333,0.0,66.6666666667,0.25,3
70:D4:F2:F4:60:C5,3.0,0.0,0.0,0.0,100.0,0.0,0.0,0.25,3
A4:77:60:FF:45:7C,3.0,0.0,0.0,0.0,33.3333333333,33.3333333333,33.3333333333,0.25,3
84:55:A5:5A:DF:0D,3.0,0.0,0.0,0.0,66.6666666667,33.3333333333,0.0,0.25,4
A4:81:EE:04:59:A0,3.0,0.0,0.0,0.0,66.6666666667,33.3333333333,0.0,0.25,3
F0:25:B7:FE:A2:37,3.0,100.0,0.0,0.0,33.3333333333,33.3333333333,33.3333333333,0.5,4
84:55:A5:5E:6D:F9,3.0,0.0,0.0,0.0,66.6666666667,33.3333333333,0.0,0.25,3
00:0A:00:55:C4:8F,3.0,0.0,0.0,0.0,33.3333333333,66.6666666667,0.0,0.25,3
94:01:C2:BC:E1:89,3.0,0.0,0.0,0.0,33.3333333333,66.6666666667,0.0,0.25,3
F8:84:F2:4A:4F:58,3.0,0.0,0.0,0.0,33.3333333333,0.0,66.6666666667,0.25,3
A0:6C:EC:F2:B6:20,3.0,0.0,0.0,0.0,33.3333333333,33.3333333333,33.3333333333,0.25,3
00:0A:00:55:74:EF,3.0,0.0,0.0,0.0,66.6666666667,33.3333333333,0.0,0.5,15
68:48:98:57:99:BE,3.0,0.0,0.0,0.0,0.0,100.0,0.0,0.25,6
94:01:C2:D4:41:E1,3.0,0.0,0.0,0.0,33.3333333333,33.3333333333,33.3333333333,0.25,7
F8:84:F2:49:ED:6A,3.0,0.0,0.0,0.0,0.0,66.6666666667,33.3333333333,0.25,3
94:EB:CD:69:93:9E,3.0,0.0,0.0,0.0,66.6666666667,33.3333333333,0.0,0.25,3
F8:84:F2:3B:8C:4A,3.0,0.0,0.0,0.0,66.6666666667,33.3333333333,0.0,0.25,5
A4:77:60:15:13:34,3.0,0.0,0.0,0.0,0.0,0.0,66.6666666667,0.25,4
00:EE:BD:AF:0D:38,3.0,0.0,0.0,0.0,33.3333333333,66.6666666667,0.0,0.25,4
84:38:38:00:B0:85,3.0,0.0,0.0,0.0,100.0,0.0,0.0,0.25,3
84:38:35:EC:B5:85,3.0,0.0,0.0,0.0,33.3333333333,66.6666666667,0.0,0.25,3
F4:E3:FB:4B:6D:FD,3.0,0.0,0.0,0.0,0.0,100.0,0.0,0.25,3
F8:84:F2:3B:E8:10,3.0,14.2857142857,0.0,0.0,0.0,0.0,100.0,0.25,3
94:01:C2:C3:E8:AD,3.0,0.0,0.0,0.0,33.3333333333,66.6666666667,0.0,0.5,10
F8:84:F2:48:10:12,3.0,0.0,0.0,0.0,100.0,0.0,0.0,0.25,3
94:01:C2:C3:DA:7F,3.0,0.0,0.0,0.0,0.0,66.6666666667,33.3333333333,0.25,7
94:01:C2:C3:D7:6B,3.0,0.0,0.0,33.3333333333,33.3333333333,33.3333333333,0.0,0.25,5
68:48:98:5B:5D:7A,3.0,0.0,0.0,66.6666666667,33.3333333333,0.0,0.0,0.25,3
68:48:98:5B:5A:78,3.0,0.0,0.0,0.0,0.0,66.6666666667,33.3333333333,0.5,4
00:EE:BD:91:BE:D7,3.0,0.0,0.0,0.0,100.0,0.0,0.0,0.25,3
FC:19:10:7F:E4:47,3.0,0.0,0.0,0.0,0.0,100.0,0.0,0.5,4
F0:72:8C:A8:BD:69,3.0,0.0,0.0,0.0,33.3333333333,33.3333333333,33.3333333333,0.25,3
60:AF:6D:D0:C9:B5,3.0,0.0,0.0,0.0,100.0,0.0,0.0,0.25,3
78:FD:94:B1:9B:BD,3.0,0.0,0.0,0.0,0.0,0.0,66.6666666667,0.25,3
E8:92:A4:DE:D9:03,3.0,100.0,0.0,0.0,0.0,66.6666666667,33.3333333333,0.25,3
00:08:22:35:1F:0E,3.0,0.0,0.0,33.3333333333,33.3333333333,33.3333333333,0.0,0.25,4
E8:92:A4:9D:32:C9,3.0,0.0,0.0,0.0,0.0,33.3333333333,66.6666666667,0.5,7
60:AF:6D:BF:A8:6D,3.0,0.0,0.0,0.0,0.0,66.6666666667,33.3333333333,0.25,3
0C:48:85:FF:91:DA,3.0,0.0,0.0,33.3333333333,33.3333333333,0.0,33.3333333333,0.25,3
A8:6A:6F:0C:0D:A0,3.0,0.0,0.0,0.0,33.3333333333,66.6666666667,0.0,0.25,3
60:AF:6D:BD:87:CF,3.0,0.0,0.0,0.0,66.6666666667,0.0,33.3333333333,0.25,6
8C:3A:E3:27:74:3E,3.0,0.0,0.0,0.0,0.0,66.6666666667,33.3333333333,0.25,4
A8:6A:6F:13:68:49,3.0,0.0,0.0,0.0,0.0,100.0,0.0,0.25,3
78:F7:BE:98:D4:71,3.0,0.0,0.0,0.0,66.6666666667,0.0,33.3333333333,0.5,6
78:F5:FD:B8:1A:6F,3.0,0.0,0.0,0.0,0.0,66.6666666667,33.3333333333,0.5,6
00:08:22:34:32:FE,3.0,0.0,0.0,0.0,66.6666666667,0.0,33.3333333333,0.25,4
78:F5:FD:B4:94:E1,3.0,0.0,0.0,0.0,0.0,100.0,0.0,0.25,3
0C:71:5D:13:B8:9B,3.0,0.0,0.0,0.0,100.0,0.0,0.0,0.25,3
E8:92:A4:9C:83:B5,3.0,0.0,0.0,0.0,66.6666666667,33.3333333333,0.0,0.25,3
90:18:7C:4A:29:7C,3.0,0.0,0.0,0.0,66.6666666667,33.3333333333,0.0,0.25,3
98:FE:94:0C:DB:A8,3.0,0.0,0.0,33.3333333333,66.6666666667,0.0,0.0,0.25,7
00:08:22:36:CE:FB,3.0,0.0,0.0,0.0,0.0,66.6666666667,33.3333333333,0.75,6
88:44:F6:2A:90:A8,3.0,0.0,0.0,33.3333333333,33.3333333333,33.3333333333,0.0,0.5,4
78:59:5E:00:54:9A,3.0,0.0,0.0,0.0,0.0,33.3333333333,66.6666666667,0.25,3
78:FD:94:93:9E:7D,3.0,57.1428571429,0.0,0.0,100.0,0.0,0.0,0.25,3
A8:5B:78:49:E9:1C,3.0,0.0,0.0,0.0,100.0,0.0,0.0,0.25,3
00:73:E0:37:B0:D8,3.0,0.0,0.0,0.0,66.6666666667,33.3333333333,0.0,0.25,3
78:59:5E:1E:A8:6D,3.0,0.0,0.0,0.0,33.3333333333,66.6666666667,0.0,0.25,3
78:59:5E:1F:92:5B,3.0,0.0,0.0,0.0,0.0,100.0,0.0,0.25,3
A8:5B:78:6D:37:A7,3.0,0.0,0.0,0.0,0.0,66.6666666667,33.3333333333,0.25,4
A8:66:7F:82:1F:2C,3.0,0.0,0.0,0.0,0.0,100.0,0.0,0.25,3
60:AF:6D:CE:1E:E4,3.0,0.0,0.0,0.0,0.0,33.3333333333,66.6666666667,0.25,3
78:59:5E:28:8C:5E,3.0,0.0,0.0,33.3333333333,66.6666666667,0.0,0.0,0.25,3
0C:48:85:C0:1A:66,3.0,0.0,0.0,0.0,100.0,0.0,0.0,0.25,3
88:44:F6:2A:AB:D0,3.0,0.0,0.0,33.3333333333,33.3333333333,33.3333333333,0.0,0.25,3
60:AF:6D:CC:41:84,3.0,0.0,0.0,0.0,66.6666666667,33.3333333333,0.0,0.25,3
0C:48:85:CA:AC:D8,3.0,0.0,0.0,0.0,0.0,66.6666666667,33.3333333333,0.5,6
9C:A9:E4:28:54:6F,3.0,0.0,0.0,0.0,0.0,66.6666666667,33.3333333333,0.25,4
0C:71:5D:DB:02:79,3.0,0.0,0.0,0.0,0.0,33.3333333333,66.6666666667,0.25,8
00:12:36:44:F9:1A,3.0,0.0,0.0,0.0,0.0,66.6666666667,33.3333333333,0.25,7
A8:7C:01:4C:44:AF,3.0,0.0,0.0,0.0,66.6666666667,33.3333333333,0.0,0.25,5
60:AF:6D:B0:89:76,3.0,0.0,0.0,0.0,0.0,100.0,0.0,0.25,3
9C:6C:15:BF:4A:E4,3.0,0.0,0.0,0.0,66.6666666667,33.3333333333,0.0,0.25,3
0C:74:C2:AD:95:93,3.0,100.0,0.0,0.0,0.0,33.3333333333,66.6666666667,0.25,3
0C:74:C2:DF:48:B1,3.0,0.0,0.0,0.0,0.0,100.0,0.0,0.25,3
00:73:8D:2F:17:43,3.0,0.0,0.0,0.0,0.0,33.3333333333,66.6666666667,0.25,8
78:6C:1C:A1:9C:C1,3.0,0.0,0.0,0.0,0.0,66.6666666667,33.3333333333,0.25,3
A8:7C:01:4C:44:BF,3.0,0.0,0.0,0.0,100.0,0.0,0.0,0.25,3
00:08:22:2A:F6:3E,3.0,0.0,0.0,0.0,0.0,66.6666666667,33.3333333333,0.25,3
60:AF:6D:B0:84:F6,3.0,0.0,0.0,33.3333333333,33.3333333333,0.0,33.3333333333,0.25,3
00:08:22:28:B9:FB,3.0,0.0,0.0,0.0,33.3333333333,33.3333333333,33.3333333333,0.5,6
F4:09:D8:13:68:B4,3.0,0.0,0.0,0.0,0.0,100.0,0.0,0.25,3
00:08:22:28:9F:3A,3.0,0.0,0.0,0.0,0.0,33.3333333333,66.6666666667,0.25,3
60:AF:6D:AC:72:D3,3.0,0.0,0.0,0.0,0.0,33.3333333333,66.6666666667,0.25,4
E8:80:2E:D7:13:48,3.0,0.0,0.0,33.3333333333,33.3333333333,0.0,33.3333333333,0.25,3
00:73:8D:8F:14:A9,3.0,0.0,0.0,0.0,66.6666666667,33.3333333333,0.0,0.25,3
8C:3A:E3:28:EC:9E,3.0,0.0,0.0,0.0,33.3333333333,0.0,66.6666666667,0.25,3
88:44:F6:39:D4:30,3.0,0.0,0.0,0.0,0.0,66.6666666667,33.3333333333,0.25,6
9C:02:98:0B:BD:27,3.0,0.0,0.0,0.0,66.6666666667,33.3333333333,0.0,0.25,5
00:73:8D:AA:A6:41,3.0,0.0,0.0,0.0,33.3333333333,0.0,66.6666666667,0.25,3
88:44:F6:41:44:CD,3.0,100.0,0.0,0.0,0.0,33.3333333333,66.6666666667,0.25,3
F4:09:D8:66:F8:B8,3.0,0.0,0.0,0.0,0.0,0.0,100.0,0.25,3
9C:6C:15:F1:EE:30,3.0,0.0,0.0,0.0,0.0,33.3333333333,66.6666666667,0.5,5
78:F5:FD:B4:8B:CF,3.0,0.0,0.0,0.0,0.0,66.6666666667,33.3333333333,0.25,3
60:AF:6D:B0:9B:D0,3.0,0.0,0.0,0.0,0.0,33.3333333333,66.6666666667,0.25,5
88:44:F6:FF:7C:78,3.0,0.0,0.0,33.3333333333,33.3333333333,33.3333333333,0.0,0.25,4
90:00:DB:E5:CD:6A,3.0,33.3333333333,0.0,33.3333333333,66.6666666667,0.0,0.0,0.25,3
00:08:22:2E:FF:74,3.0,0.0,0.0,0.0,0.0,66.6666666667,33.3333333333,0.25,3
A8:7C:01:45:44:79,3.0,0.0,0.0,0.0,66.6666666667,33.3333333333,0.0,0.5,6
88:53:2E:0D:FB:33,3.0,0.0,0.0,0.0,33.3333333333,66.6666666667,0.0,0.5,7
88:53:2E:84:1A:7F,3.0,0.0,0.0,0.0,100.0,0.0,0.0,0.25,3
9C:6C:15:C1:C2:80,3.0,0.0,0.0,0.0,0.0,0.0,100.0,0.25,3
00:12:36:9B:31:AD,3.0,0.0,0.0,0.0,33.3333333333,33.3333333333,33.3333333333,0.5,5
98:F1:70:8F:BB:E6,3.0,0.0,0.0,0.0,33.3333333333,0.0,66.6666666667,0.25,6
9C:A9:E4:B9:14:64,3.0,0.0,0.0,0.0,33.3333333333,33.3333333333,33.3333333333,0.25,3
60:AF:6D:AB:FB:6B,3.0,0.0,0.0,0.0,100.0,0.0,0.0,0.5,6
98:F1:70:87:A9:00,3.0,0.0,0.0,0.0,0.0,66.6666666667,33.3333333333,0.25,4
F4:09:D8:74:F7:B2,3.0,0.0,0.0,0.0,0.0,66.6666666667,33.3333333333,0.25,4
90:18:7C:96:38:4F,3.0,0.0,0.0,0.0,0.0,33.3333333333,66.6666666667,0.25,5
78:4B:87:C3:AD:98,3.0,0.0,0.0,33.3333333333,33.3333333333,0.0,33.3333333333,0.75,11
00:73:E0:53:36:57,3.0,0.0,0.0,0.0,0.0,0.0,100.0,0.25,3
F0:E7:7E:0E:A4:E8,3.0,0.0,0.0,0.0,0.0,66.6666666667,33.3333333333,0.25,3
E8:CD:2D:5C:F5:B4,3.0,0.0,66.6666666667,0.0,0.0,0.0,33.3333333333,0.25,3
60:C5:47:6C:9B:6E,3.0,0.0,0.0,0.0,0.0,66.6666666667,33.3333333333,0.5,8
9C:A9:E4:EF:94:7A,3.0,0.0,0.0,33.3333333333,0.0,33.3333333333,33.3333333333,0.25,3
A8:44:81:54:34:B2,3.0,0.0,0.0,0.0,33.3333333333,66.6666666667,0.0,0.25,6
78:4B:87:C7:F8:41,3.0,0.0,0.0,0.0,0.0,66.6666666667,33.3333333333,0.25,4
78:4B:87:C8:6C:47,3.0,0.0,0.0,0.0,0.0,33.3333333333,66.6666666667,0.25,3
98:F1:70:35:22:52,3.0,0.0,0.0,0.0,0.0,100.0,0.0,0.25,3
88:32:9B:CF:FD:EB,3.0,0.0,0.0,33.3333333333,66.6666666667,0.0,0.0,0.25,3
88:32:9B:D1:19:03,3.0,0.0,0.0,0.0,0.0,33.3333333333,66.6666666667,0.5,7
78:4B:87:D4:EE:07,3.0,0.0,0.0,0.0,33.3333333333,66.6666666667,0.0,0.25,4
90:18:7C:96:AF:3C,3.0,0.0,0.0,0.0,0.0,66.6666666667,33.3333333333,0.25,5
60:D8:19:97:3B:37,3.0,0.0,0.0,0.0,0.0,100.0,0.0,0.25,3
88:32:9B:A4:C3:A0,3.0,0.0,0.0,33.3333333333,33.3333333333,33.3333333333,0.0,0.25,3
60:FA:CD:66:3E:83,3.0,0.0,0.0,0.0,100.0,0.0,0.0,0.25,3
60:FA:CD:B3:95:C6,3.0,0.0,0.0,0.0,0.0,100.0,0.0,0.25,3
0C:30:21:13:4D:D6,3.0,0.0,0.0,0.0,0.0,0.0,100.0,0.25,3
60:FA:CD:B2:0D:6D,3.0,0.0,0.0,33.3333333333,33.3333333333,0.0,33.3333333333,0.25,3
0C:30:21:3C:DF:13,3.0,0.0,0.0,0.0,33.3333333333,33.3333333333,33.3333333333,0.25,4
00:73:E0:56:38:91,3.0,0.0,0.0,0.0,66.6666666667,33.3333333333,0.0,0.25,4
F0:E7:7E:0D:84:D4,3.0,0.0,0.0,33.3333333333,33.3333333333,33.3333333333,0.0,0.25,3
FC:19:10:F3:D1:C5,3.0,0.0,0.0,0.0,33.3333333333,33.3333333333,33.3333333333,0.25,3
60:D9:C7:24:52:5F,3.0,0.0,0.0,0.0,0.0,100.0,0.0,0.25,3
60:F8:1D:78:CD:1A,3.0,0.0,0.0,0.0,33.3333333333,33.3333333333,33.3333333333,0.25,4
60:E7:01:CE:7A:01,3.0,100.0,0.0,0.0,33.3333333333,33.3333333333,33.3333333333,0.25,4
88:32:9B:91:EC:F8,3.0,0.0,0.0,0.0,0.0,100.0,0.0,0.25,5
EC:0E:C4:2A:CB:6B,3.0,0.0,0.0,0.0,0.0,33.3333333333,66.6666666667,0.25,3
7C:11:BE:32:69:EC,3.0,0.0,0.0,0.0,0.0,100.0,0.0,0.25,5
00:73:E0:53:4B:E5,3.0,0.0,0.0,0.0,100.0,0.0,0.0,0.25,3
0C:3E:9F:BA:30:1D,3.0,33.3333333333,0.0,0.0,66.6666666667,33.3333333333,0.0,0.25,3
A8:44:81:5A:E4:51,3.0,0.0,0.0,0.0,33.3333333333,66.6666666667,0.0,0.25,3
90:18:7C:88:41:5E,3.0,100.0,0.0,0.0,100.0,0.0,0.0,0.25,3
0C:48:85:A6:5A:EA,3.0,100.0,0.0,0.0,0.0,0.0,0.0,0.5,4
88:32:9B:F4:E5:F4,3.0,0.0,0.0,0.0,33.3333333333,66.6666666667,0.0,0.25,3
88:32:9B:FB:A6:CE,3.0,0.0,0.0,0.0,0.0,33.3333333333,66.6666666667,0.5,9
98:F1:70:57:70:FA,3.0,0.0,0.0,0.0,0.0,66.6666666667,33.3333333333,0.25,3
00:73:E0:46:CA:8F,3.0,0.0,0.0,0.0,33.3333333333,66.6666666667,0.0,0.25,3
60:BE:B5:56:06:30,3.0,0.0,0.0,0.0,0.0,0.0,100.0,0.25,3
98:F1:70:57:A8:DF,3.0,0.0,0.0,33.3333333333,33.3333333333,33.3333333333,0.0,0.25,3
F4:09:D8:01:67:7C,3.0,0.0,0.0,66.6666666667,33.3333333333,0.0,0.0,0.25,6
0C:48:85:A5:F8:99,3.0,0.0,0.0,0.0,0.0,100.0,0.0,0.25,5
78:52:1A:46:1C:FE,3.0,0.0,0.0,0.0,100.0,0.0,0.0,0.25,5
78:FD:94:BB:76:50,3.0,0.0,0.0,0.0,0.0,33.3333333333,66.6666666667,0.25,3
98:F1:70:77:94:EA,3.0,0.0,0.0,0.0,33.3333333333,33.3333333333,33.3333333333,0.25,7
78:52:1A:AF:92:70,3.0,0.0,0.0,0.0,33.3333333333,0.0,66.6666666667,0.25,3
00:73:E0:39:99:FA,3.0,0.0,0.0,0.0,66.6666666667,0.0,33.3333333333,0.25,3
A8:44:81:E7:5A:BC,3.0,50.0,0.0,33.3333333333,66.6666666667,0.0,0.0,0.25,4
FC:92:3B:0C:8B:94,3.0,0.0,0.0,0.0,0.0,66.6666666667,33.3333333333,0.25,3
78:FD:94:CC:C0:9A,3.0,0.0,0.0,0.0,66.6666666667,33.3333333333,0.0,0.25,4
E8:CB:A1:1F:AE:52,3.0,100.0,0.0,0.0,0.0,33.3333333333,66.6666666667,0.25,5
78:52:1A:13:68:B2,3.0,0.0,0.0,0.0,0.0,66.6666666667,33.3333333333,0.25,5
00:11:E1:EF:BF:F9,3.0,0.0,0.0,0.0,100.0,0.0,0.0,0.25,3
00:73:E0:51:A6:3D,3.0,100.0,0.0,0.0,0.0,0.0,100.0,0.5,4
00:73:E0:51:A5:A9,3.0,0.0,0.0,0.0,33.3333333333,0.0,66.6666666667,0.25,3
90:18:7C:78:0C:21,3.0,0.0,0.0,0.0,33.3333333333,66.6666666667,0.0,0.25,3
88:32:9B:EA:A4:92,3.0,0.0,0.0,0.0,0.0,66.6666666667,33.3333333333,0.5,6
88:32:9B:EA:AD:05,3.0,0.0,0.0,0.0,0.0,66.6666666667,33.3333333333,0.25,7
90:18:7C:6A:BA:24,3.0,0.0,0.0,33.3333333333,66.6666666667,0.0,0.0,0.25,3
60:BE:B5:63:59:BC,3.0,0.0,0.0,0.0,66.6666666667,33.3333333333,0.0,0.25,3
A8:44:81:A1:92:48,3.0,0.0,0.0,66.6666666667,33.3333333333,0.0,0.0,0.25,3
90:18:7C:6A:B9:B1,3.0,0.0,0.0,33.3333333333,33.3333333333,0.0,33.3333333333,0.5,6
60:BE:B5:75:D2:CF,3.0,0.0,0.0,0.0,33.3333333333,0.0,66.6666666667,0.25,3
00:11:E1:EF:C6:FA,3.0,0.0,0.0,0.0,33.3333333333,33.3333333333,33.3333333333,0.25,4
8C:34:FD:D2:72:38,3.0,0.0,0.0,0.0,0.0,0.0,100.0,0.25,5
FC:C2:DE:8B:4C:A8,3.0,0.0,0.0,33.3333333333,33.3333333333,0.0,0.0,0.25,3
88:9B:39:15:12:51,3.0,0.0,0.0,0.0,33.3333333333,66.6666666667,0.0,0.75,12
60:AF:6D:AB:F9:AF,3.0,0.0,0.0,0.0,0.0,100.0,0.0,0.5,4
7C:7A:91:3E:12:AF,3.0,0.0,0.0,0.0,100.0,0.0,0.0,0.25,3
78:A8:73:C3:9A:A9,3.0,0.0,0.0,33.3333333333,33.3333333333,0.0,33.3333333333,0.5,4
9C:3A:AF:40:13:D1,3.0,0.0,0.0,0.0,100.0,0.0,0.0,0.25,3
60:8F:5C:47:30:05,3.0,0.0,0.0,0.0,33.3333333333,66.6666666667,0.0,0.25,3
FC:92:3B:E8:C8:AC,3.0,0.0,0.0,0.0,33.3333333333,66.6666666667,0.0,0.25,7
9C:65:B0:52:EA:7D,3.0,0.0,0.0,33.3333333333,66.6666666667,0.0,0.0,0.25,4
00:30:AD:DE:DF:E7,3.0,0.0,0.0,0.0,0.0,33.3333333333,66.6666666667,0.25,3
78:92:3E:96:13:53,3.0,0.0,0.0,0.0,100.0,0.0,0.0,0.25,3
78:A8:73:9C:DB:E0,3.0,33.3333333333,0.0,0.0,100.0,0.0,0.0,0.5,8
78:92:3E:9D:21:24,3.0,0.0,0.0,0.0,66.6666666667,33.3333333333,0.0,0.25,4
78:92:3E:AF:58:6C,3.0,0.0,0.0,0.0,66.6666666667,33.3333333333,0.0,0.25,5
78:A8:73:9C:D3:12,3.0,0.0,0.0,0.0,33.3333333333,66.6666666667,0.0,0.25,5
9C:3A:AF:46:AB:F3,3.0,0.0,0.0,0.0,0.0,66.6666666667,33.3333333333,0.25,3
78:92:3E:CA:4A:70,3.0,0.0,0.0,0.0,33.3333333333,0.0,66.6666666667,0.25,3
F4:09:D8:49:E7:71,3.0,0.0,0.0,0.0,33.3333333333,66.6666666667,0.0,0.25,3
9C:3A:AF:46:AD:0B,3.0,0.0,0.0,0.0,66.6666666667,33.3333333333,0.0,0.25,3
60:8F:5C:37:F5:AA,3.0,0.0,0.0,0.0,66.6666666667,33.3333333333,0.0,0.25,8
00:37:6D:48:28:07,3.0,0.0,0.0,0.0,0.0,66.6666666667,33.3333333333,0.25,7
8C:BF:A6:A9:29:A7,3.0,0.0,0.0,0.0,33.3333333333,66.6666666667,0.0,0.25,3
E8:50:8B:C4:97:42,3.0,0.0,0.0,0.0,0.0,33.3333333333,66.6666666667,0.5,4
A8:7C:01:CC:81:65,3.0,0.0,0.0,0.0,0.0,0.0,66.6666666667,0.25,4
A8:7C:01:B9:25:A7,3.0,100.0,0.0,0.0,0.0,100.0,0.0,0.75,5
60:8F:5C:E4:3D:89,3.0,0.0,0.0,0.0,33.3333333333,33.3333333333,0.0,0.25,4
88:C9:D0:EE:46:43,3.0,0.0,0.0,0.0,0.0,33.3333333333,66.6666666667,0.5,5
00:18:E4:B3:35:F0,3.0,0.0,0.0,33.3333333333,0.0,0.0,66.6666666667,0.25,3
00:08:22:1A:CA:8E,3.0,0.0,0.0,0.0,100.0,0.0,0.0,0.25,3
F4:09:D8:1A:90:01,3.0,0.0,0.0,0.0,0.0,100.0,0.0,0.5,4
9C:3A:AF:2B:F1:F6,3.0,50.0,0.0,0.0,0.0,66.6666666667,33.3333333333,0.25,3
78:A8:73:BF:93:90,3.0,0.0,0.0,0.0,33.3333333333,66.6666666667,0.0,0.25,3
9C:65:B0:5C:3D:1D,3.0,0.0,0.0,0.0,33.3333333333,66.6666666667,0.0,0.25,3
60:8F:5C:CE:4D:19,3.0,0.0,0.0,33.3333333333,0.0,0.0,66.6666666667,0.25,3
9C:65:B0:5C:3C:8F,3.0,0.0,0.0,0.0,33.3333333333,66.6666666667,0.0,0.25,4
9C:65:B0:53:C6:43,3.0,0.0,0.0,0.0,0.0,33.3333333333,0.0,0.5,4
F4:09:D8:4E:30:70,3.0,0.0,0.0,33.3333333333,66.6666666667,0.0,0.0,0.25,5
88:C9:D0:EE:B2:B8,3.0,0.0,0.0,0.0,66.6666666667,0.0,33.3333333333,0.25,3
FC:92:3B:E8:EC:D4,3.0,0.0,0.0,0.0,0.0,100.0,0.0,0.25,3
F4:09:D8:49:29:8F,3.0,0.0,0.0,0.0,0.0,33.3333333333,66.6666666667,0.25,3
0C:B3:19:55:C2:2E,3.0,0.0,0.0,0.0,33.3333333333,66.6666666667,0.0,0.25,3
F4:09:D8:3E:BD:64,3.0,0.0,0.0,0.0,33.3333333333,33.3333333333,33.3333333333,0.25,6
9C:65:B0:18:FD:BA,3.0,0.0,0.0,66.6666666667,33.3333333333,0.0,0.0,0.25,3
0C:B3:19:62:AF:70,3.0,0.0,0.0,33.3333333333,66.6666666667,0.0,0.0,0.25,4
0C:B3:19:6A:55:64,3.0,0.0,0.0,0.0,66.6666666667,33.3333333333,0.0,0.25,3
9C:65:B0:13:EE:41,3.0,0.0,0.0,0.0,66.6666666667,33.3333333333,0.0,0.25,5
9C:65:B0:11:AC:FA,3.0,0.0,0.0,33.3333333333,66.6666666667,0.0,0.0,0.25,3
9C:65:B0:11:A7:F0,3.0,0.0,66.6666666667,33.3333333333,0.0,0.0,0.0,0.25,6
9C:4A:7B:8E:20:C0,3.0,0.0,0.0,0.0,33.3333333333,66.6666666667,0.0,0.25,3
60:8F:5C:0D:54:F4,3.0,0.0,0.0,0.0,66.6666666667,0.0,33.3333333333,0.488095238095,7
A8:9F:BA:24:79:63,3.0,0.0,0.0,0.0,0.0,100.0,0.0,0.25,3
A8:9F:BA:26:54:B5,3.0,100.0,0.0,0.0,33.3333333333,66.6666666667,0.0,0.25,8
F4:09:D8:3E:B6:82,3.0,0.0,0.0,0.0,66.6666666667,33.3333333333,0.0,0.25,6
60:51:2C:C6:3E:AA,3.0,0.0,0.0,0.0,0.0,0.0,100.0,0.25,3
A8:9F:BA:26:6D:6D,3.0,0.0,0.0,0.0,0.0,100.0,0.0,0.25,3
78:A3:E4:59:6B:28,3.0,0.0,0.0,0.0,0.0,0.0,100.0,0.25,3
8C:00:6D:7E:93:30,3.0,0.0,0.0,0.0,100.0,0.0,0.0,0.75,12
00:08:22:12:3E:C7,3.0,0.0,0.0,0.0,0.0,66.6666666667,33.3333333333,0.25,3
E8:50:8B:9C:98:95,3.0,0.0,0.0,0.0,33.3333333333,33.3333333333,33.3333333333,0.25,3
00:22:F4:9C:15:0D,3.0,0.0,0.0,0.0,0.0,100.0,0.0,0.5,7
00:26:FF:77:CA:6A,3.0,0.0,0.0,0.0,0.0,66.6666666667,33.3333333333,0.25,3
9C:3A:AF:58:A2:BC,3.0,0.0,0.0,0.0,0.0,33.3333333333,66.6666666667,0.5,5
